subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/7/2022,4/24/2021,4/27/2021,YouGov,B+,1138,rv,.45442482,0,43,38,42.781726,41.272985,"","",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75771,144501,8/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,4/25/2021,4/27/2021,Morning Consult,B,13804,rv,.0344526,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80204,160639,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,4/26/2021,4/28/2021,Morning Consult,B,12661,rv,.0332265,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80205,160640,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,4/27/2021,4/29/2021,Morning Consult,B,12856,rv,.03337624,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80206,160641,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,4/28/2021,4/30/2021,Morning Consult,B,12503,rv,.0329544,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80207,160642,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,4/29/2021,5/1/2021,Morning Consult,B,12884,rv,.0333004,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80208,160643,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,4/30/2021,5/2/2021,Morning Consult,B,12945,rv,.03331185,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80209,160644,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/1/2021,5/3/2021,Morning Consult,B,13286,rv,.0336093,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80210,160645,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/2/2021,5/4/2021,Morning Consult,B,13049,rv,.03331925,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80211,160646,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/3/2021,5/5/2021,Morning Consult,B,12338,rv,.03253465,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80212,160647,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/4/2021,5/6/2021,Morning Consult,B,13534,rv,.03371453,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80213,160648,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/5/2021,5/7/2021,Morning Consult,B,13755,rv,.03388722,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80214,160649,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/5/2021,5/9/2021,Cygnal,B+,1030,a,1.2530866,0,43.9,41.4,42.677311,39.584289,"","",https://projects.fivethirtyeight.com/polls/20210525_US_Cygnal.pdf,74847,142547,5/25/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/6/2021,5/8/2021,RMG Research,B-,1000,rv,.59655219,0,41,40,43.013609,41.309648,"","",https://scottrasmussen.com/generic-congressional-ballot-democrats-41-republican-40/,74803,142337,5/13/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/6/2021,5/8/2021,Morning Consult,B,13407,rv,.03349593,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80215,160650,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/7/2021,5/9/2021,Morning Consult,B,13324,rv,.03336711,0,45,41,44.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80216,160651,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/8/2021,5/10/2021,Morning Consult,B,13676,rv,.03367117,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80217,160652,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/8/2021,5/9/2021,Redfield & Wilton Strategies,B/C,1189,lv,.95256082,0,44,37,44.044362,38.339048,"","",https://redfieldandwiltonstrategies.com/bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders/?utm_source=rss&utm_medium=rss&utm_campaign=bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders,74805,142343,5/14/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/8/2021,5/11/2021,YouGov,B+,1138,rv,.40084479,0,45,39,44.781726,42.272985,"","",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,74788,144502,8/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/9/2021,5/11/2021,Morning Consult,B,14391,rv,.03431848,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80218,160653,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/10/2021,5/12/2021,Morning Consult,B,14581,rv,.03445395,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80219,160654,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/11/2021,5/13/2021,Morning Consult,B,14268,rv,.03411281,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80220,160655,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/12/2021,5/14/2021,Morning Consult,B,13923,rv,.03373853,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80221,160656,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/13/2021,5/15/2021,Morning Consult,B,13395,rv,.03318025,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80222,160657,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/14/2021,5/16/2021,Morning Consult,B,13904,rv,.0336384,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80223,160658,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/12/2021,5/18/2021,McLaughlin & Associates,C/D,1000,lv,.3577941,0,46,47,45.377178,44.048764,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/05/National-Monthly-Omnibus-MAY-Release-1.pdf,74819,142435,5/19/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/14/2021,5/17/2021,Echelon Insights,B/C,1132,rv,.59521006,0,50,40,47.870569,39.673985,"","",https://echeloninsights.com/in-the-news/may-omnibus-political/,74836,142498,5/21/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/15/2021,5/17/2021,Morning Consult,B,14500,rv,.03416781,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80224,160659,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/15/2021,5/18/2021,YouGov,B+,1141,rv,.38036747,0,47,38,46.781726,41.272985,"","",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,74817,144503,8/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/16/2021,5/18/2021,Morning Consult,B,14954,rv,.03455256,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80225,160660,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/17/2021,5/19/2021,Morning Consult,B,15023,rv,.03457833,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80226,160661,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/18/2021,5/20/2021,Morning Consult,B,15453,rv,.03493386,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80227,160662,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/19/2021,5/21/2021,Morning Consult,B,15303,rv,.03476225,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80228,160663,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/18/2021,5/24/2021,Quinnipiac University,A-,1174,rv,1.2329612,0,50,41,49.508312,40.127048,"","",https://poll.qu.edu/poll-release?releaseid=3810,74854,142608,5/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/20/2021,5/22/2021,Morning Consult,B,14364,rv,.03385888,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80229,160664,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/21/2021,5/23/2021,Morning Consult,B,13971,rv,.03345219,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80230,160665,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/22/2021,5/24/2021,Morning Consult,B,14148,rv,.03358817,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80231,160666,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/20/2021,5/25/2021,ALG Research/Hart Research Associates,"",805,rv,.72097516,0,39,37,40.829102,38.307679,"","",https://americansfortaxfairness.org/wp-content/uploads/Toplines-ALG-HART-ATF-Tax-Poll-May-2021-for-release.pdf,75038,143047,7/7/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/23/2021,5/25/2021,Morning Consult,B,14703,rv,.03407627,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80232,160667,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/22/2021,5/25/2021,YouGov,B+,1135,rv,.36342019,0,46,37,45.781726,40.272985,"","",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,74851,144504,8/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/24/2021,5/26/2021,Morning Consult,B,14440,rv,.0337994,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80233,160668,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/25/2021,5/27/2021,Morning Consult,B,13909,rv,.03326638,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80234,160669,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/26/2021,5/28/2021,Morning Consult,B,13724,rv,.03305918,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80235,160670,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/27/2021,5/29/2021,Morning Consult,B,13909,rv,.03320749,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80236,160671,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/28/2021,5/30/2021,Morning Consult,B,14755,rv,.03397133,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80237,160672,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/29/2021,5/31/2021,Morning Consult,B,15607,rv,.03471324,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80238,160673,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/30/2021,6/1/2021,Morning Consult,B,16099,rv,.0351184,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80239,160674,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/29/2021,6/1/2021,YouGov,B+,1187,rv,.35765907,0,43,35,42.781726,38.272985,"","",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,74878,144505,8/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,5/31/2021,6/2/2021,Morning Consult,B,15610,rv,.03466111,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80240,160675,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/1/2021,6/3/2021,Morning Consult,B,14463,rv,.03359473,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80241,160676,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/2/2021,6/4/2021,Morning Consult,B,13868,rv,.03301184,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80242,160677,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/3/2021,6/5/2021,Morning Consult,B,13437,rv,.03257524,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80243,160678,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/2/2021,6/5/2021,Cor Services,"",519,lv,.6454696,0,41,37,42.375288,36.609111,"","",https://excellenceinpolling.com/public_poll/national-2021-quarter-2-tracking-poll/,75814,154160,3/26/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/4/2021,6/6/2021,Morning Consult,B,14244,rv,.03332191,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80244,160679,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/2/2021,6/8/2021,ALG Research,B/C,1000,lv,.94813222,0,46,46,45.276912,44.085993,"","",https://thirdway.imgix.net/pdfs/override/Economic-Trust-Gap-Survey-Toplines-June-2021.pdf,75784,144538,8/30/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/5/2021,6/7/2021,Morning Consult,B,14596,rv,.03362772,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80245,160680,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/6/2021,6/8/2021,Morning Consult,B,14689,rv,.03369298,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80246,160681,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/5/2021,6/8/2021,YouGov,B+,1189,rv,.34903397,0,46,37,45.781726,40.272985,"","",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75772,144506,8/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/7/2021,6/9/2021,Morning Consult,B,14062,rv,.03309081,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80247,160682,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/7/2021,6/10/2021,The Winston Group,A/B,1000,rv,1.1742924,0,46,42,45.167518,41.963342,"","",https://www.winningtheissues.org/wp-content/uploads/2021/08/Winning-the-Issues-June-2021-National-Survey.pdf,75475,143967,8/6/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/8/2021,6/10/2021,Morning Consult,B,13145,rv,.03219198,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80248,160683,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/9/2021,6/11/2021,Morning Consult,B,12915,rv,.03194752,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80249,160684,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/10/2021,6/12/2021,Morning Consult,B,12782,rv,.03179742,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80250,160685,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/11/2021,6/13/2021,Morning Consult,B,13445,rv,.03242834,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80251,160686,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/12/2021,6/14/2021,Morning Consult,B,13788,rv,.03273812,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80252,160687,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/11/2021,6/17/2021,Ipsos,B-,4420,a,1.1599265,0,37,30,41.259316,36.498069,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/Reuters%20Ipsos%20Large%20Issue%20Poll%20%203%20-%2011%20June%20thru%2017%20June%202021%20Topline%20write-up.pdf,75062,143119,7/8/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/12/2021,6/15/2021,YouGov,B+,1196,rv,.34332307,0,41,34,40.781726,37.272985,"","",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75773,144507,8/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/13/2021,6/15/2021,Morning Consult,B,13534,rv,.03247749,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80253,160688,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/14/2021,6/16/2021,Morning Consult,B,13250,rv,.03218535,0,43,41,42.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80254,160689,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/15/2021,6/17/2021,Morning Consult,B,12745,rv,.03167186,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80255,160690,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/16/2021,6/18/2021,Morning Consult,B,12357,rv,.03126564,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80256,160691,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/16/2021,6/20/2021,McLaughlin & Associates,C/D,1000,lv,.36946801,0,46,47,45.377178,44.048764,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,74998,142940,6/24/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/14/2021,6/21/2021,GQR,B,2000,rv,1.3700447,0,46,44,43.761816,42.244319,"","",https://democracycorps.com/wp-admin/admin-ajax.php?juwpfisadmin=false&action=wpfd&task=file.download&wpfd_category_id=267&wpfd_file_id=297950&token=&preview=1,75856,144681,9/2/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/17/2021,6/19/2021,Morning Consult,B,11596,rv,.03046352,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80257,160692,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/18/2021,6/20/2021,Morning Consult,B,11992,rv,.03085689,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80258,160693,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/18/2021,6/22/2021,Echelon Insights,B/C,1001,rv,.56691074,0,46,42,43.870569,41.673985,"","",https://echeloninsights.com/in-the-news/june-omnibus-political/,74995,142925,6/24/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/19/2021,6/21/2021,Morning Consult,B,12932,rv,.0317826,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80259,160694,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/20/2021,6/22/2021,Morning Consult,B,13540,rv,.03235126,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80260,160695,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/19/2021,6/22/2021,YouGov,B+,1157,rv,.33087196,0,44,37,43.781726,40.272985,"","",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75774,144508,8/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/21/2021,6/23/2021,Morning Consult,B,13940,rv,.03270871,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80261,160696,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/22/2021,6/24/2021,Morning Consult,B,13669,rv,.03243156,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80262,160697,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/22/2021,6/24/2021,RMG Research,B-,1200,rv,.54123909,0,41,38,43.013609,39.309648,"","",https://scottrasmussen.com/generic-ballot-democrats-41-republicans-38/,75015,142990,6/30/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/23/2021,6/25/2021,Morning Consult,B,13185,rv,.03194613,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80263,160698,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/24/2021,6/26/2021,Morning Consult,B,12259,rv,.03100807,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80264,160699,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/25/2021,6/27/2021,Morning Consult,B,12802,rv,.03152828,0,45,41,44.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80265,160700,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/26/2021,6/28/2021,Morning Consult,B,14124,rv,.03276885,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80266,160701,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/26/2021,6/29/2021,YouGov,B+,1198,rv,.32854073,0,44,36,43.781726,39.272985,"","",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,75012,144509,8/26/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,6/27/2021,6/29/2021,Morning Consult,B,15209,rv,.0337292,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80267,160702,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/28/2021,6/30/2021,Morning Consult,B,15855,rv,.0342704,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80268,160703,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/29/2021,7/1/2021,Morning Consult,B,15223,rv,.03369364,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80269,160704,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/30/2021,7/2/2021,Morning Consult,B,14909,rv,.03339063,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80270,160705,9/8/2022,18:59:21  7 Nov 2022
